"Timestamp","ProcessName","CpuPct","WorkingSetPrivateMB","InstanceCount"
"2026-04-06T02:30:02","firefox","19,71","1921,65","13"
"2026-04-06T02:30:02","powershell","12,89","110,47","1"
"2026-04-06T02:30:02","qwen","7,84","708,82","6"
"2026-04-06T02:30:02","wmplayer","1,26","27,21","1"
"2026-04-06T02:30:02","notepad++","0,25","97,47","1"
"2026-04-06T02:30:02","audiodg","0,25","6,91","1"
"2026-04-06T02:30:02","uihost","0,25","11,42","1"
"2026-04-06T02:30:02","shellexperiencehost","0","14,48","1"
"2026-04-06T02:30:02","onedrive.sync.service","0","67,76","1"
"2026-04-06T02:30:02","csrss","0","3,83","2"
"2026-04-06T02:30:02","winlogon","0","3,75","1"
"2026-04-06T02:30:02","runtimebroker","0","26,96","4"
"2026-04-06T02:30:02","openconsole","0","2,41","1"
"2026-04-06T02:30:02","wudfhost","0","1,96","1"
"2026-04-06T02:30:02","bravecrashhandler64","0","1,59","1"
"2026-04-06T02:30:02","servicehost","0","21,79","1"
"2026-04-06T02:30:02","dllhost","0","10,47","3"
"2026-04-06T02:30:02","registry","0","5,86","1"
"2026-04-06T02:30:02","searchindexer","0","32,13","1"
"2026-04-06T02:30:02","useroobebroker","0","1,9","1"
"2026-04-06T02:30:04","qwen","15,83","707,43","6"
"2026-04-06T02:30:04","powershell","12,41","112,36","1"
"2026-04-06T02:30:04","firefox","2,9","1922,8","13"
"2026-04-06T02:30:04","wmplayer","2,38","27,21","1"
"2026-04-06T02:30:04","csrss","0","3,83","2"
"2026-04-06T02:30:04","audiodg","0","6,91","1"
"2026-04-06T02:30:04","onedrive.sync.service","0","67,76","1"
"2026-04-06T02:30:04","shellexperiencehost","0","14,48","1"
"2026-04-06T02:30:04","registry","0","5,86","1"
"2026-04-06T02:30:04","bravecrashhandler64","0","1,59","1"
"2026-04-06T02:30:04","wudfhost","0","1,96","1"
"2026-04-06T02:30:04","winlogon","0","3,75","1"
"2026-04-06T02:30:04","runtimebroker","0","26,96","4"
"2026-04-06T02:30:04","servicehost","0","21,79","1"
"2026-04-06T02:30:04","openconsole","0","2,41","1"
"2026-04-06T02:30:04","dllhost","0","10,47","3"
"2026-04-06T02:30:04","wslservice","0","5,28","1"
"2026-04-06T02:30:04","searchindexer","0","32,13","1"
"2026-04-06T02:30:04","useroobebroker","0","1,9","1"
"2026-04-06T02:30:04","snippingtool","0","4,04","1"
"2026-04-06T02:30:08","powershell","11,98","113,78","1"
"2026-04-06T02:30:08","qwen","6,74","706,41","6"
"2026-04-06T02:30:08","firefox","2,5","1927,59","13"
"2026-04-06T02:30:08","wmplayer","0,5","27,21","1"
"2026-04-06T02:30:08","csrss","0","3,83","2"
"2026-04-06T02:30:08","audiodg","0","6,91","1"
"2026-04-06T02:30:08","onedrive.sync.service","0","67,76","1"
"2026-04-06T02:30:08","shellexperiencehost","0","14,48","1"
"2026-04-06T02:30:08","registry","0","5,86","1"
"2026-04-06T02:30:08","bravecrashhandler64","0","1,59","1"
"2026-04-06T02:30:08","wudfhost","0","1,96","1"
"2026-04-06T02:30:08","winlogon","0","3,75","1"
"2026-04-06T02:30:08","runtimebroker","0","26,96","4"
"2026-04-06T02:30:08","servicehost","0","21,79","1"
"2026-04-06T02:30:08","openconsole","0","2,41","1"
"2026-04-06T02:30:08","dllhost","0","10,47","3"
"2026-04-06T02:30:08","wslservice","0","5,28","1"
"2026-04-06T02:30:08","searchindexer","0","32,13","1"
"2026-04-06T02:30:08","useroobebroker","0","1,9","1"
"2026-04-06T02:30:08","snippingtool","0","4,04","1"
"2026-04-06T02:30:11","powershell","12,5","115,69","1"
"2026-04-06T02:30:11","qwen","6,25","705,7","6"
"2026-04-06T02:30:11","firefox","5,43","1929,38","13"
"2026-04-06T02:30:11","wmplayer","1,36","27,21","1"
"2026-04-06T02:30:11","csrss","0","3,83","2"
"2026-04-06T02:30:11","audiodg","0","6,91","1"
"2026-04-06T02:30:11","onedrive.sync.service","0","67,76","1"
"2026-04-06T02:30:11","shellexperiencehost","0","14,48","1"
"2026-04-06T02:30:11","registry","0","5,86","1"
"2026-04-06T02:30:11","bravecrashhandler64","0","1,59","1"
"2026-04-06T02:30:11","wudfhost","0","1,96","1"
"2026-04-06T02:30:11","winlogon","0","3,75","1"
"2026-04-06T02:30:11","runtimebroker","0","26,96","4"
"2026-04-06T02:30:11","servicehost","0","21,75","1"
"2026-04-06T02:30:11","openconsole","0","2,41","1"
"2026-04-06T02:30:11","dllhost","0","10,47","3"
"2026-04-06T02:30:11","wslservice","0","5,25","1"
"2026-04-06T02:30:11","searchindexer","0","32,08","1"
"2026-04-06T02:30:11","useroobebroker","0","1,9","1"
"2026-04-06T02:30:11","snippingtool","0","4,04","1"
"2026-04-06T02:30:13","firefox","21,71","1929,58","13"
"2026-04-06T02:30:13","powershell","12,72","116,02","1"
"2026-04-06T02:30:13","qwen","6,08","714,58","6"
"2026-04-06T02:30:13","wmplayer","0,53","27,21","1"
"2026-04-06T02:30:13","audiodg","0,26","6,91","1"
"2026-04-06T02:30:13","csrss","0","3,83","2"
"2026-04-06T02:30:13","shellexperiencehost","0","14,48","1"
"2026-04-06T02:30:13","registry","0","5,87","1"
"2026-04-06T02:30:13","onedrive.sync.service","0","67,61","1"
"2026-04-06T02:30:13","bravecrashhandler64","0","1,59","1"
"2026-04-06T02:30:13","wudfhost","0","1,96","1"
"2026-04-06T02:30:13","winlogon","0","3,75","1"
"2026-04-06T02:30:13","runtimebroker","0","26,96","4"
"2026-04-06T02:30:13","servicehost","0","21,75","1"
"2026-04-06T02:30:13","openconsole","0","2,41","1"
"2026-04-06T02:30:13","dllhost","0","10,47","3"
"2026-04-06T02:30:13","wslservice","0","5,28","1"
"2026-04-06T02:30:13","searchindexer","0","32,08","1"
"2026-04-06T02:30:13","useroobebroker","0","1,9","1"
"2026-04-06T02:30:13","snippingtool","0","4,04","1"
"2026-04-06T02:30:16","firefox","16,19","1900,91","13"
"2026-04-06T02:30:16","powershell","11,94","116,96","1"
"2026-04-06T02:30:16","qwen","7,69","716,49","6"
"2026-04-06T02:30:16","wmplayer","0,8","27,21","1"
"2026-04-06T02:30:16","audiodg","0,27","6,91","1"
"2026-04-06T02:30:16","uihost","0,27","11,42","1"
"2026-04-06T02:30:16","shellexperiencehost","0","14,48","1"
"2026-04-06T02:30:16","registry","0","5,87","1"
"2026-04-06T02:30:16","csrss","0","3,83","2"
"2026-04-06T02:30:16","onedrive.sync.service","0","67,61","1"
"2026-04-06T02:30:16","winlogon","0","3,75","1"
"2026-04-06T02:30:16","runtimebroker","0","26,96","4"
"2026-04-06T02:30:16","openconsole","0","2,41","1"
"2026-04-06T02:30:16","wudfhost","0","1,96","1"
"2026-04-06T02:30:16","bravecrashhandler64","0","1,59","1"
"2026-04-06T02:30:16","servicehost","0","21,75","1"
"2026-04-06T02:30:16","dllhost","0","10,47","3"
"2026-04-06T02:30:16","searchindexer","0","32,08","1"
"2026-04-06T02:30:16","useroobebroker","0","1,9","1"
"2026-04-06T02:30:16","snippingtool","0","4,04","1"
"2026-04-06T02:30:19","powershell","11,22","117,82","1"
"2026-04-06T02:30:19","qwen","7,05","720,56","6"
"2026-04-06T02:30:19","firefox","1,04","1904,94","13"
"2026-04-06T02:30:19","audiodg","0,78","6,91","1"
"2026-04-06T02:30:19","wmplayer","0,26","27,21","1"
"2026-04-06T02:30:19","csrss","0","3,83","2"
"2026-04-06T02:30:19","shellexperiencehost","0","14,48","1"
"2026-04-06T02:30:19","registry","0","5,87","1"
"2026-04-06T02:30:19","onedrive.sync.service","0","67,61","1"
"2026-04-06T02:30:19","bravecrashhandler64","0","1,59","1"
"2026-04-06T02:30:19","wudfhost","0","1,96","1"
"2026-04-06T02:30:19","winlogon","0","3,75","1"
"2026-04-06T02:30:19","runtimebroker","0","26,96","4"
"2026-04-06T02:30:19","servicehost","0","21,75","1"
"2026-04-06T02:30:19","openconsole","0","2,41","1"
"2026-04-06T02:30:19","dllhost","0","10,47","3"
"2026-04-06T02:30:19","wslservice","0","5,28","1"
"2026-04-06T02:30:19","searchindexer","0","32,08","1"
"2026-04-06T02:30:19","useroobebroker","0","1,9","1"
"2026-04-06T02:30:19","snippingtool","0","4,04","1"
"2026-04-06T02:30:22","qwen","18,19","732,97","6"
"2026-04-06T02:30:22","powershell","11,95","121,24","1"
"2026-04-06T02:30:22","wmplayer","2,08","27,21","1"
"2026-04-06T02:30:22","firefox","1,3","1904,94","13"
"2026-04-06T02:30:22","svchost","0,78","362,03","77"
"2026-04-06T02:30:22","explorer","0,78","183,88","1"
"2026-04-06T02:30:22","audiodg","0,52","6,91","1"
"2026-04-06T02:30:22","csrss","0","3,83","2"
"2026-04-06T02:30:22","shellexperiencehost","0","14,48","1"
"2026-04-06T02:30:22","wslservice","0","5,28","1"
"2026-04-06T02:30:22","registry","0","5,87","1"
"2026-04-06T02:30:22","onedrive.sync.service","0","67,61","1"
"2026-04-06T02:30:22","wudfhost","0","1,96","1"
"2026-04-06T02:30:22","winlogon","0","3,75","1"
"2026-04-06T02:30:22","runtimebroker","0","26,96","4"
"2026-04-06T02:30:22","bravecrashhandler64","0","1,59","1"
"2026-04-06T02:30:22","servicehost","0","21,75","1"
"2026-04-06T02:30:22","dllhost","0","10,47","3"
"2026-04-06T02:30:22","searchindexer","0","32,08","1"
"2026-04-06T02:30:22","useroobebroker","0","1,9","1"
"2026-04-06T02:30:26","firefox","14,48","1932,13","13"
"2026-04-06T02:30:26","powershell","11,59","113,33","1"
"2026-04-06T02:30:26","qwen","10,14","734,57","6"
"2026-04-06T02:30:26","svchost","9,41","363,49","77"
"2026-04-06T02:30:26","uihost","1,69","11,4","1"
"2026-04-06T02:30:26","wmplayer","1,21","27,21","1"
"2026-04-06T02:30:26","taskhostw","0,72","24,84","3"
"2026-04-06T02:30:26","explorer","0,24","183,88","1"
"2026-04-06T02:30:26","shellexperiencehost","0","14,48","1"
"2026-04-06T02:30:26","onedrive.sync.service","0","67,61","1"
"2026-04-06T02:30:26","registry","0","5,93","1"
"2026-04-06T02:30:26","csrss","0","3,83","2"
"2026-04-06T02:30:26","wudfhost","0","1,96","1"
"2026-04-06T02:30:26","winlogon","0","3,75","1"
"2026-04-06T02:30:26","runtimebroker","0","26,96","4"
"2026-04-06T02:30:26","dllhost","0","10,47","3"
"2026-04-06T02:30:26","audiodg","0","6,91","1"
"2026-04-06T02:30:26","bravecrashhandler64","0","1,59","1"
"2026-04-06T02:30:26","servicehost","0","21,75","1"
"2026-04-06T02:30:26","searchindexer","0","32,08","1"
"2026-04-06T02:30:29","qwen","28,36","749,54","6"
"2026-04-06T02:30:29","powershell","11,44","116,12","1"
"2026-04-06T02:30:29","wmplayer","1,99","27,21","1"
"2026-04-06T02:30:29","firefox","1,74","1929,34","13"
"2026-04-06T02:30:29","audiodg","0,25","6,91","1"
"2026-04-06T02:30:29","explorer","0,25","183,93","1"
"2026-04-06T02:30:29","csrss","0","3,83","2"
"2026-04-06T02:30:29","registry","0","5,95","1"
"2026-04-06T02:30:29","shellexperiencehost","0","14,54","1"
"2026-04-06T02:30:29","onedrive.sync.service","0","67,61","1"
"2026-04-06T02:30:29","bravecrashhandler64","0","1,59","1"
"2026-04-06T02:30:29","winlogon","0","3,75","1"
"2026-04-06T02:30:29","runtimebroker","0","27,1","4"
"2026-04-06T02:30:29","openconsole","0","2,36","1"
"2026-04-06T02:30:29","servicehost","0","21,75","1"
"2026-04-06T02:30:29","dllhost","0","10,47","3"
"2026-04-06T02:30:29","wudfhost","0","1,96","1"
"2026-04-06T02:30:29","wslservice","0","5,28","1"
"2026-04-06T02:30:29","searchindexer","0","32,08","1"
"2026-04-06T02:30:29","useroobebroker","0","1,9","1"
"2026-04-06T02:30:33","qwen","40,09","774,46","6"
"2026-04-06T02:30:33","firefox","22,03","1926,55","13"
"2026-04-06T02:30:33","powershell","8,16","113,48","1"
"2026-04-06T02:30:33","svchost","1,91","363,92","77"
"2026-04-06T02:30:33","explorer","0,69","184,09","1"
"2026-04-06T02:30:33","wmplayer","0,69","27,21","1"
"2026-04-06T02:30:33","audiodg","0,17","6,91","1"
"2026-04-06T02:30:33","dllhost","0,17","10,47","3"
"2026-04-06T02:30:33","onedrive.sync.service","0","67,61","1"
"2026-04-06T02:30:33","runtimebroker","0","27,1","4"
"2026-04-06T02:30:33","shellexperiencehost","0","14,54","1"
"2026-04-06T02:30:33","wslservice","0","5,28","1"
"2026-04-06T02:30:33","registry","0","5,96","1"
"2026-04-06T02:30:33","servicehost","0","21,79","1"
"2026-04-06T02:30:33","wudfhost","0","1,96","1"
"2026-04-06T02:30:33","bravecrashhandler64","0","1,59","1"
"2026-04-06T02:30:33","csrss","0","3,83","2"
"2026-04-06T02:30:33","winlogon","0","3,75","1"
"2026-04-06T02:30:33","searchindexer","0","32,08","1"
"2026-04-06T02:30:33","useroobebroker","0","1,9","1"
"2026-04-06T02:30:37","qwen","23,7","813,76","6"
"2026-04-06T02:30:37","firefox","15,13","1929,77","13"
"2026-04-06T02:30:37","powershell","10,83","116,41","1"
"2026-04-06T02:30:37","svchost","2,04","363,88","77"
"2026-04-06T02:30:37","wmplayer","1,43","27,21","1"
"2026-04-06T02:30:37","explorer","1,02","184,18","1"
"2026-04-06T02:30:37","uihost","0,2","11,4","1"
"2026-04-06T02:30:37","audiodg","0,2","6,91","1"
"2026-04-06T02:30:37","registry","0","5,96","1"
"2026-04-06T02:30:37","onedrive.sync.service","0","67,61","1"
"2026-04-06T02:30:37","csrss","0","3,83","2"
"2026-04-06T02:30:37","shellexperiencehost","0","14,54","1"
"2026-04-06T02:30:37","wudfhost","0","1,96","1"
"2026-04-06T02:30:37","winlogon","0","3,75","1"
"2026-04-06T02:30:37","runtimebroker","0","27,1","4"
"2026-04-06T02:30:37","bravecrashhandler64","0","1,59","1"
"2026-04-06T02:30:37","servicehost","0","21,79","1"
"2026-04-06T02:30:37","dllhost","0","10,47","3"
"2026-04-06T02:30:37","wslservice","0","5,28","1"
"2026-04-06T02:30:37","searchindexer","0","32,08","1"
"2026-04-06T02:30:40","powershell","12,95","109,62","1"
"2026-04-06T02:30:40","qwen","9,48","733,74","6"
"2026-04-06T02:30:40","firefox","7,63","1928,87","13"
"2026-04-06T02:30:40","wmplayer","0,92","27,21","1"
"2026-04-06T02:30:40","audiodg","0,46","6,91","1"
"2026-04-06T02:30:40","explorer","0,23","184,18","1"
"2026-04-06T02:30:40","csrss","0","3,83","2"
"2026-04-06T02:30:40","registry","0","5,96","1"
"2026-04-06T02:30:40","onedrive.sync.service","0","67,61","1"
"2026-04-06T02:30:40","shellexperiencehost","0","14,54","1"
"2026-04-06T02:30:40","bravecrashhandler64","0","1,59","1"
"2026-04-06T02:30:40","winlogon","0","3,75","1"
"2026-04-06T02:30:40","runtimebroker","0","27,1","4"
"2026-04-06T02:30:40","openconsole","0","2,36","1"
"2026-04-06T02:30:40","servicehost","0","21,79","1"
"2026-04-06T02:30:40","dllhost","0","10,47","3"
"2026-04-06T02:30:40","wudfhost","0","1,96","1"
"2026-04-06T02:30:40","wslservice","0","5,28","1"
"2026-04-06T02:30:40","searchindexer","0","32,08","1"
"2026-04-06T02:30:40","useroobebroker","0","1,9","1"
"2026-04-06T02:30:43","powershell","11,55","110,68","1"
"2026-04-06T02:30:43","firefox","1,92","1925,02","13"
"2026-04-06T02:30:43","qwen","1,65","734,29","6"
"2026-04-06T02:30:43","wmplayer","1,37","27,21","1"
"2026-04-06T02:30:43","audiodg","0,27","6,91","1"
"2026-04-06T02:30:43","csrss","0","3,83","2"
"2026-04-06T02:30:43","shellexperiencehost","0","14,54","1"
"2026-04-06T02:30:43","registry","0","5,96","1"
"2026-04-06T02:30:43","onedrive.sync.service","0","67,75","1"
"2026-04-06T02:30:43","bravecrashhandler64","0","1,59","1"
"2026-04-06T02:30:43","wudfhost","0","1,96","1"
"2026-04-06T02:30:43","winlogon","0","3,75","1"
"2026-04-06T02:30:43","runtimebroker","0","27,1","4"
"2026-04-06T02:30:43","servicehost","0","21,79","1"
"2026-04-06T02:30:43","openconsole","0","2,36","1"
"2026-04-06T02:30:43","dllhost","0","10,47","3"
"2026-04-06T02:30:43","wslservice","0","5,28","1"
"2026-04-06T02:30:43","searchindexer","0","32,08","1"
"2026-04-06T02:30:43","useroobebroker","0","1,9","1"
"2026-04-06T02:30:43","snippingtool","0","4,04","1"
"2026-04-06T02:30:46","powershell","12,02","112,06","1"
"2026-04-06T02:30:46","qwen","3,74","744,51","6"
"2026-04-06T02:30:46","wmplayer","1,34","27,21","1"
"2026-04-06T02:30:46","firefox","1,07","1924,94","13"
"2026-04-06T02:30:46","audiodg","0,8","6,91","1"
"2026-04-06T02:30:46","csrss","0","3,83","2"
"2026-04-06T02:30:46","shellexperiencehost","0","14,54","1"
"2026-04-06T02:30:46","registry","0","5,96","1"
"2026-04-06T02:30:46","onedrive.sync.service","0","67,75","1"
"2026-04-06T02:30:46","bravecrashhandler64","0","1,59","1"
"2026-04-06T02:30:46","wudfhost","0","1,96","1"
"2026-04-06T02:30:46","winlogon","0","3,75","1"
"2026-04-06T02:30:46","runtimebroker","0","27,1","4"
"2026-04-06T02:30:46","servicehost","0","21,79","1"
"2026-04-06T02:30:46","openconsole","0","2,36","1"
"2026-04-06T02:30:46","dllhost","0","10,47","3"
"2026-04-06T02:30:46","wslservice","0","5,28","1"
"2026-04-06T02:30:46","searchindexer","0","32,08","1"
"2026-04-06T02:30:46","useroobebroker","0","1,9","1"
"2026-04-06T02:30:46","snippingtool","0","4,04","1"
"2026-04-06T02:30:49","powershell","12,12","112,33","1"
"2026-04-06T02:30:49","qwen","11,05","721,62","6"
"2026-04-06T02:30:49","wmplayer","0,27","27,21","1"
"2026-04-06T02:30:49","bravecrashhandler64","0","1,59","1"
"2026-04-06T02:30:49","audiodg","0","6,91","1"
"2026-04-06T02:30:49","csrss","0","3,83","2"
"2026-04-06T02:30:49","registry","0","5,96","1"
"2026-04-06T02:30:49","shellexperiencehost","0","14,54","1"
"2026-04-06T02:30:49","onedrive.sync.service","0","67,79","1"
"2026-04-06T02:30:49","runtimebroker","0","27,1","4"
"2026-04-06T02:30:49","openconsole","0","2,36","1"
"2026-04-06T02:30:49","searchapp","0","103,92","1"
"2026-04-06T02:30:49","winlogon","0","3,75","1"
"2026-04-06T02:30:49","servicehost","0","21,79","1"
"2026-04-06T02:30:49","dllhost","0","10,47","3"
"2026-04-06T02:30:49","wudfhost","0","1,96","1"
"2026-04-06T02:30:49","useroobebroker","0","1,9","1"
"2026-04-06T02:30:49","snippingtool","0","4,04","1"
"2026-04-06T02:30:49","wininit","0","1,33","1"
"2026-04-06T02:30:49","searchindexer","0","32,08","1"
"2026-04-06T02:30:52","powershell","13,46","114,76","1"
"2026-04-06T02:30:52","firefox","11,03","1927,03","13"
"2026-04-06T02:30:52","qwen","11,03","730,95","6"
"2026-04-06T02:30:52","svchost","2,69","363,78","77"
"2026-04-06T02:30:52","explorer","1,35","185,62","1"
"2026-04-06T02:30:52","wmplayer","0,81","27,21","1"
"2026-04-06T02:30:52","onedrive.sync.service","0","67,79","1"
"2026-04-06T02:30:52","csrss","0","3,83","2"
"2026-04-06T02:30:52","wslservice","0","5,28","1"
"2026-04-06T02:30:52","registry","0","5,96","1"
"2026-04-06T02:30:52","shellexperiencehost","0","14,54","1"
"2026-04-06T02:30:52","audiodg","0","6,91","1"
"2026-04-06T02:30:52","wudfhost","0","1,96","1"
"2026-04-06T02:30:52","winlogon","0","3,75","1"
"2026-04-06T02:30:52","runtimebroker","0","27,1","4"
"2026-04-06T02:30:52","bravecrashhandler64","0","1,59","1"
"2026-04-06T02:30:52","servicehost","0","21,79","1"
"2026-04-06T02:30:52","dllhost","0","10,47","3"
"2026-04-06T02:30:52","searchindexer","0","32,08","1"
"2026-04-06T02:30:52","useroobebroker","0","1,9","1"
"2026-04-06T02:30:56","powershell","10,32","114,62","1"
"2026-04-06T02:30:56","explorer","8,75","184,38","1"
"2026-04-06T02:30:56","qwen","3,14","731,78","6"
"2026-04-06T02:30:56","firefox","1,79","1924,49","13"
"2026-04-06T02:30:56","wmplayer","0,67","27,21","1"
"2026-04-06T02:30:56","csrss","0","3,83","2"
"2026-04-06T02:30:56","audiodg","0","6,91","1"
"2026-04-06T02:30:56","shellexperiencehost","0","14,54","1"
"2026-04-06T02:30:56","onedrive.sync.service","0","67,79","1"
"2026-04-06T02:30:56","registry","0","5,96","1"
"2026-04-06T02:30:56","bravecrashhandler64","0","1,59","1"
"2026-04-06T02:30:56","winlogon","0","3,75","1"
"2026-04-06T02:30:56","runtimebroker","0","27,1","4"
"2026-04-06T02:30:56","openconsole","0","2,36","1"
"2026-04-06T02:30:56","servicehost","0","21,79","1"
"2026-04-06T02:30:56","dllhost","0","10,47","3"
"2026-04-06T02:30:56","wudfhost","0","1,96","1"
"2026-04-06T02:30:56","wslservice","0","5,28","1"
"2026-04-06T02:30:56","searchindexer","0","32,08","1"
"2026-04-06T02:30:56","useroobebroker","0","1,9","1"
"2026-04-06T02:30:59","explorer","12,31","186,39","1"
"2026-04-06T02:30:59","powershell","12,31","116,64","1"
"2026-04-06T02:30:59","qwen","4,19","731,01","6"
"2026-04-06T02:30:59","wmplayer","3,67","27,21","1"
"2026-04-06T02:30:59","firefox","2,09","1924,33","13"
"2026-04-06T02:30:59","csrss","0","3,83","2"
"2026-04-06T02:30:59","audiodg","0","6,91","1"
"2026-04-06T02:30:59","onedrive.sync.service","0","67,79","1"
"2026-04-06T02:30:59","shellexperiencehost","0","14,54","1"
"2026-04-06T02:30:59","registry","0","5,98","1"
"2026-04-06T02:30:59","bravecrashhandler64","0","1,59","1"
"2026-04-06T02:30:59","wudfhost","0","1,96","1"
"2026-04-06T02:30:59","winlogon","0","3,75","1"
"2026-04-06T02:30:59","openconsole","0","2,36","1"
"2026-04-06T02:30:59","servicehost","0","21,79","1"
"2026-04-06T02:30:59","searchapp","0","103,92","1"
"2026-04-06T02:30:59","dllhost","0","10,47","3"
"2026-04-06T02:30:59","wslservice","0","5,28","1"
"2026-04-06T02:30:59","searchindexer","0","32,08","1"
"2026-04-06T02:30:59","useroobebroker","0","1,9","1"
"2026-04-06T02:31:01","explorer","14,91","186,23","1"
"2026-04-06T02:31:01","powershell","12,52","117,14","1"
"2026-04-06T02:31:01","qwen","3,47","730,98","6"
"2026-04-06T02:31:01","firefox","2,13","1925,01","13"
"2026-04-06T02:31:01","wmplayer","1,07","27,21","1"
"2026-04-06T02:31:01","csrss","0","3,83","2"
"2026-04-06T02:31:01","audiodg","0","6,91","1"
"2026-04-06T02:31:01","onedrive.sync.service","0","67,79","1"
"2026-04-06T02:31:01","shellexperiencehost","0","14,54","1"
"2026-04-06T02:31:01","registry","0","5,98","1"
"2026-04-06T02:31:01","bravecrashhandler64","0","1,59","1"
"2026-04-06T02:31:01","wudfhost","0","1,96","1"
"2026-04-06T02:31:01","winlogon","0","3,75","1"
"2026-04-06T02:31:01","openconsole","0","2,36","1"
"2026-04-06T02:31:01","servicehost","0","21,79","1"
"2026-04-06T02:31:01","searchapp","0","103,92","1"
"2026-04-06T02:31:01","dllhost","0","12,22","4"
"2026-04-06T02:31:01","wslservice","0","5,28","1"
"2026-04-06T02:31:01","searchindexer","0","32,08","1"
"2026-04-06T02:31:01","useroobebroker","0","1,9","1"
"2026-04-06T02:31:04","explorer","19,03","186,87","1"
"2026-04-06T02:31:04","powershell","11,96","117,52","1"
"2026-04-06T02:31:04","qwen","2,99","731,43","6"
"2026-04-06T02:31:04","notepad++","0,82","97,44","1"
"2026-04-06T02:31:04","wmplayer","0,54","27,21","1"
"2026-04-06T02:31:04","audiodg","0,54","6,91","1"
"2026-04-06T02:31:04","firefox","0,27","1924,8","13"
"2026-04-06T02:31:04","registry","0","5,98","1"
"2026-04-06T02:31:04","onedrive.sync.service","0","67,79","1"
"2026-04-06T02:31:04","shellexperiencehost","0","14,54","1"
"2026-04-06T02:31:04","csrss","0","3,83","2"
"2026-04-06T02:31:04","wudfhost","0","1,96","1"
"2026-04-06T02:31:04","winlogon","0","3,75","1"
"2026-04-06T02:31:04","openconsole","0","2,36","1"
"2026-04-06T02:31:04","dllhost","0","10,47","3"
