"Timestamp","CpuTotalPct","ProcessorQueueLength","AvailableMB","PagesInputPerSec","PagesPerSec","PageFileUsagePct","DiskBusyPct","DiskQueueLength","DiskSecRead","DiskSecWrite","DiskTransfersPerSec"
"2026-04-06T02:08:49","4","0","466","304","304","21","0","0","0","0","0"
"2026-04-06T02:08:59","15","0","479","0","0","21","0","0","0","0","0"
