"Timestamp","ProcessName","CpuPct","WorkingSetPrivateMB","InstanceCount"
"2026-04-06T02:43:33","explorer","1,3","188,18","1"
"2026-04-06T02:43:33","runtimebroker","1,04","27,86","4"
"2026-04-06T02:43:33","windowsterminal","1,04","31,43","1"
"2026-04-06T02:43:33","dllhost","0,52","11,88","3"
"2026-04-06T02:43:33","node","0,26","153,71","1"
"2026-04-06T02:43:33","taskhostw","0,26","24,34","3"
"2026-04-06T02:43:33","onedrive.sync.service","0","75,7","1"
"2026-04-06T02:43:33","uihost","0","11,75","1"
"2026-04-06T02:43:33","registry","0","6,53","1"
"2026-04-06T02:43:33","wslservice","0","5,28","1"
"2026-04-06T02:43:33","wininit","0","1,33","1"
"2026-04-06T02:43:33","audiodg","0","6,17","1"
"2026-04-06T02:43:33","pwsh","0","30,45","1"
"2026-04-06T02:43:33","securityhealthservice","0","3,41","1"
"2026-04-06T02:43:36","powershell","10,41","111,51","1"
"2026-04-06T02:43:36","startmenuexperiencehost","6,85","24,7","1"
"2026-04-06T02:43:36","svchost","4,82","393,14","78"
"2026-04-06T02:43:36","textinputhost","4,82","21,78","1"
"2026-04-06T02:43:36","runtimebroker","1,02","27,94","4"
"2026-04-06T02:43:36","searchapp","0,51","104,83","1"
"2026-04-06T02:43:36","explorer","0,25","188,04","1"
"2026-04-06T02:43:36","filecoauth","0,25","13,49","1"
"2026-04-06T02:43:36","windowsterminal","0,25","31,43","1"
"2026-04-06T02:43:36","wininit","0","1,33","1"
"2026-04-06T02:43:36","uihost","0","11,75","1"
"2026-04-06T02:43:36","csrss","0","3,88","2"
"2026-04-06T02:43:36","servicehost","0","21,69","1"
"2026-04-06T02:43:36","wudfhost","0","1,96","1"
"2026-04-06T02:43:36","bravecrashhandler64","0","1,59","1"
"2026-04-06T02:43:36","audiodg","0","6,17","1"
"2026-04-06T02:43:36","pwsh","0","30,45","1"
"2026-04-06T02:43:36","onedrive.sync.service","0","75,7","1"
"2026-04-06T02:43:36","searchindexer","0","32","1"
"2026-04-06T02:43:36","useroobebroker","0","2,04","1"
"2026-04-06T02:43:39","powershell","10,05","111,61","1"
"2026-04-06T02:43:39","textinputhost","3,02","21,81","1"
"2026-04-06T02:43:39","node","3,02","151,6","1"
"2026-04-06T02:43:39","windowsterminal","0,5","31,43","1"
"2026-04-06T02:43:39","uihost","0,25","11,08","1"
"2026-04-06T02:43:39","wininit","0","1,33","1"
"2026-04-06T02:43:39","explorer","0","188,04","1"
"2026-04-06T02:43:39","winlogon","0","3,75","1"
"2026-04-06T02:43:39","onedrive.sync.service","0","75,7","1"
"2026-04-06T02:43:39","pwsh","0","30,49","1"
"2026-04-06T02:43:39","bravecrashhandler64","0","1,59","1"
"2026-04-06T02:43:39","servicehost","0","21,69","1"
"2026-04-06T02:43:39","wudfhost","0","1,96","1"
"2026-04-06T02:43:39","csrss","0","3,88","2"
"2026-04-06T02:43:39","audiodg","0","6,17","1"
"2026-04-06T02:43:39","dllhost","0","11,86","3"
"2026-04-06T02:43:39","searchindexer","0","32","1"
"2026-04-06T02:43:39","useroobebroker","0","2,04","1"
"2026-04-06T02:43:39","dwm","0","109,12","1"
"2026-04-06T02:43:39","idle","0","0,06","1"
"2026-04-06T02:43:43","powershell","8,38","114,7","1"
"2026-04-06T02:43:43","textinputhost","1,27","21,83","1"
"2026-04-06T02:43:43","windowsterminal","0,51","31,43","1"
"2026-04-06T02:43:43","csrss","0","3,88","2"
"2026-04-06T02:43:43","explorer","0","188,04","1"
"2026-04-06T02:43:43","wininit","0","1,33","1"
"2026-04-06T02:43:43","winlogon","0","3,75","1"
"2026-04-06T02:43:43","uihost","0","11,08","1"
"2026-04-06T02:43:43","servicehost","0","21,69","1"
"2026-04-06T02:43:43","wudfhost","0","1,96","1"
"2026-04-06T02:43:43","dllhost","0","11,86","3"
"2026-04-06T02:43:43","audiodg","0","6,17","1"
"2026-04-06T02:43:43","pwsh","0","30,34","1"
"2026-04-06T02:43:43","bravecrashhandler64","0","1,59","1"
"2026-04-06T02:43:43","onedrive.sync.service","0","75,7","1"
"2026-04-06T02:43:43","searchindexer","0","32","1"
"2026-04-06T02:43:43","useroobebroker","0","2,04","1"
"2026-04-06T02:43:43","dwm","0","109,12","1"
"2026-04-06T02:43:43","idle","0","0,06","1"
"2026-04-06T02:43:43","msmpeng","0","322,45","1"
"2026-04-06T02:43:45","powershell","10,44","115,01","1"
"2026-04-06T02:43:45","explorer","0,55","188,04","1"
"2026-04-06T02:43:45","windowsterminal","0,55","31,43","1"
"2026-04-06T02:43:45","audiodg","0","6,17","1"
"2026-04-06T02:43:45","csrss","0","3,88","2"
"2026-04-06T02:43:45","wininit","0","1,33","1"
"2026-04-06T02:43:45","uihost","0","11,08","1"
"2026-04-06T02:43:45","dllhost","0","11,86","3"
"2026-04-06T02:43:45","winlogon","0","3,75","1"
"2026-04-06T02:43:45","openconsole","0","4,01","2"
"2026-04-06T02:43:45","wudfhost","0","1,96","1"
"2026-04-06T02:43:45","pwsh","0","30,34","1"
"2026-04-06T02:43:45","bravecrashhandler64","0","1,59","1"
"2026-04-06T02:43:45","servicehost","0","21,92","1"
"2026-04-06T02:43:45","searchindexer","0","32","1"
"2026-04-06T02:43:45","useroobebroker","0","2,04","1"
"2026-04-06T02:43:45","dwm","0","109,12","1"
"2026-04-06T02:43:45","idle","0","0,06","1"
"2026-04-06T02:43:45","msmpeng","0","322,45","1"
"2026-04-06T02:43:45","system","0","0,2","1"
"2026-04-06T02:43:48","powershell","9,94","115,57","1"
"2026-04-06T02:43:48","windowsterminal","2,84","31,56","1"
"2026-04-06T02:43:48","node","2,56","157,55","1"
"2026-04-06T02:43:48","wininit","0","1,33","1"
"2026-04-06T02:43:48","explorer","0","188,04","1"
"2026-04-06T02:43:48","winlogon","0","3,75","1"
"2026-04-06T02:43:48","pwsh","0","30,34","1"
"2026-04-06T02:43:48","uihost","0","11,08","1"
"2026-04-06T02:43:48","csrss","0","3,88","2"
"2026-04-06T02:43:48","servicehost","0","21,92","1"
"2026-04-06T02:43:48","wudfhost","0","1,96","1"
"2026-04-06T02:43:48","bravecrashhandler64","0","1,59","1"
"2026-04-06T02:43:48","audiodg","0","6,17","1"
"2026-04-06T02:43:48","dllhost","0","11,86","3"
"2026-04-06T02:43:48","onedrive.sync.service","0","75,67","1"
"2026-04-06T02:43:48","searchindexer","0","32","1"
"2026-04-06T02:43:48","useroobebroker","0","2,04","1"
"2026-04-06T02:43:48","dwm","0","109,12","1"
"2026-04-06T02:43:48","idle","0","0,06","1"
"2026-04-06T02:43:48","msmpeng","0","322,45","1"
"2026-04-06T02:43:51","powershell","10,93","116,84","1"
"2026-04-06T02:43:51","node","6,01","163,43","1"
"2026-04-06T02:43:51","windowsterminal","5,19","31,81","1"
"2026-04-06T02:43:51","wininit","0","1,33","1"
"2026-04-06T02:43:51","explorer","0","187,96","1"
"2026-04-06T02:43:51","winlogon","0","3,75","1"
"2026-04-06T02:43:51","pwsh","0","30,34","1"
"2026-04-06T02:43:51","uihost","0","11,08","1"
"2026-04-06T02:43:51","csrss","0","3,88","2"
"2026-04-06T02:43:51","servicehost","0","21,92","1"
"2026-04-06T02:43:51","wudfhost","0","1,96","1"
"2026-04-06T02:43:51","bravecrashhandler64","0","1,59","1"
"2026-04-06T02:43:51","audiodg","0","6,17","1"
"2026-04-06T02:43:51","dllhost","0","11,86","3"
"2026-04-06T02:43:51","onedrive.sync.service","0","75,67","1"
"2026-04-06T02:43:51","searchindexer","0","32","1"
"2026-04-06T02:43:51","useroobebroker","0","2,04","1"
"2026-04-06T02:43:51","dwm","0","109,12","1"
"2026-04-06T02:43:51","idle","0","0,06","1"
"2026-04-06T02:43:51","msmpeng","0","322,45","1"
"2026-04-06T02:43:54","powershell","9,84","119,13","1"
"2026-04-06T02:43:54","node","5,46","172,57","1"
"2026-04-06T02:43:54","windowsterminal","2,46","31,81","1"
"2026-04-06T02:43:54","pwsh","0,27","30,18","1"
"2026-04-06T02:43:54","wininit","0","1,33","1"
"2026-04-06T02:43:54","explorer","0","187,96","1"
"2026-04-06T02:43:54","winlogon","0","3,75","1"
"2026-04-06T02:43:54","wudfhost","0","1,96","1"
"2026-04-06T02:43:54","uihost","0","11,08","1"
"2026-04-06T02:43:54","bravecrashhandler64","0","1,59","1"
"2026-04-06T02:43:54","servicehost","0","21,92","1"
"2026-04-06T02:43:54","dllhost","0","11,86","3"
"2026-04-06T02:43:54","csrss","0","3,88","2"
"2026-04-06T02:43:54","audiodg","0","6,17","1"
"2026-04-06T02:43:54","onedrive.sync.service","0","75,67","1"
"2026-04-06T02:43:54","searchindexer","0","32","1"
"2026-04-06T02:43:54","useroobebroker","0","2,04","1"
"2026-04-06T02:43:54","dwm","0","109,12","1"
"2026-04-06T02:43:54","idle","0","0,06","1"
"2026-04-06T02:43:54","msmpeng","0","322,45","1"
"2026-04-06T02:43:57","powershell","10,8","119,58","1"
"2026-04-06T02:43:57","windowsterminal","3,13","31,81","1"
"2026-04-06T02:43:57","node","3,13","173,75","1"
"2026-04-06T02:43:57","explorer","0","187,96","1"
"2026-04-06T02:43:57","csrss","0","3,88","2"
"2026-04-06T02:43:57","wininit","0","1,33","1"
"2026-04-06T02:43:57","uihost","0","11,08","1"
"2026-04-06T02:43:57","pwsh","0","30,18","1"
"2026-04-06T02:43:57","servicehost","0","21,92","1"
"2026-04-06T02:43:57","wudfhost","0","1,96","1"
"2026-04-06T02:43:57","dllhost","0","11,86","3"
"2026-04-06T02:43:57","audiodg","0","6,17","1"
"2026-04-06T02:43:57","winlogon","0","3,75","1"
"2026-04-06T02:43:57","bravecrashhandler64","0","1,59","1"
"2026-04-06T02:43:57","onedrive.sync.service","0","75,64","1"
"2026-04-06T02:43:57","searchindexer","0","32","1"
"2026-04-06T02:43:57","useroobebroker","0","2,04","1"
"2026-04-06T02:43:57","dwm","0","109,12","1"
"2026-04-06T02:43:57","idle","0","0,06","1"
"2026-04-06T02:43:57","msmpeng","0","322,46","1"
"2026-04-06T02:43:59","powershell","10","120,4","1"
"2026-04-06T02:43:59","windowsterminal","4,72","31,81","1"
"2026-04-06T02:43:59","node","3,33","173,78","1"
"2026-04-06T02:43:59","wininit","0","1,33","1"
"2026-04-06T02:43:59","explorer","0","187,97","1"
"2026-04-06T02:43:59","winlogon","0","3,75","1"
"2026-04-06T02:43:59","pwsh","0","30,18","1"
"2026-04-06T02:43:59","uihost","0","11,08","1"
"2026-04-06T02:43:59","csrss","0","3,88","2"
"2026-04-06T02:43:59","servicehost","0","21,92","1"
"2026-04-06T02:43:59","wudfhost","0","1,96","1"
"2026-04-06T02:43:59","bravecrashhandler64","0","1,59","1"
"2026-04-06T02:43:59","audiodg","0","6,17","1"
"2026-04-06T02:43:59","dllhost","0","11,86","3"
"2026-04-06T02:43:59","onedrive.sync.service","0","75,64","1"
"2026-04-06T02:43:59","searchindexer","0","32","1"
"2026-04-06T02:43:59","useroobebroker","0","2,04","1"
"2026-04-06T02:43:59","dwm","0","109,12","1"
"2026-04-06T02:43:59","idle","0","0,06","1"
"2026-04-06T02:43:59","msmpeng","0","322,46","1"
"2026-04-06T02:44:02","powershell","11,68","122,61","1"
"2026-04-06T02:44:02","node","2,99","175,77","1"
"2026-04-06T02:44:02","windowsterminal","2,17","31,93","1"
"2026-04-06T02:44:02","openconsole","0,27","4,01","2"
"2026-04-06T02:44:02","csrss","0","3,88","2"
"2026-04-06T02:44:02","audiodg","0","6,17","1"
"2026-04-06T02:44:02","pwsh","0","30,18","1"
"2026-04-06T02:44:02","uihost","0","11,08","1"
"2026-04-06T02:44:02","wininit","0","1,33","1"
"2026-04-06T02:44:02","explorer","0","187,96","1"
"2026-04-06T02:44:02","dllhost","0","11,86","3"
"2026-04-06T02:44:02","winlogon","0","3,75","1"
"2026-04-06T02:44:02","registry","0","6,55","1"
"2026-04-06T02:44:02","bravecrashhandler64","0","1,59","1"
"2026-04-06T02:44:02","servicehost","0","21,92","1"
"2026-04-06T02:44:02","wudfhost","0","1,96","1"
"2026-04-06T02:44:02","notepad","0","2,85","1"
"2026-04-06T02:44:02","startmenuexperiencehost","0","24,7","1"
"2026-04-06T02:44:02","nissrv","0","4,53","1"
"2026-04-06T02:44:02","searchindexer","0","32","1"
"2026-04-06T02:44:05","powershell","9,68","122,82","1"
"2026-04-06T02:44:05","windowsterminal","3,42","31,93","1"
"2026-04-06T02:44:05","node","2,56","194,18","1"
"2026-04-06T02:44:05","sihost","0,28","6,02","1"
"2026-04-06T02:44:05","searchapp","0,28","104,58","1"
"2026-04-06T02:44:05","dllhost","0","11,86","3"
"2026-04-06T02:44:05","explorer","0","187,66","1"
"2026-04-06T02:44:05","audiodg","0","6,17","1"
"2026-04-06T02:44:05","uihost","0","11,08","1"
"2026-04-06T02:44:05","wininit","0","1,33","1"
"2026-04-06T02:44:05","bravecrashhandler64","0","1,59","1"
"2026-04-06T02:44:05","servicehost","0","21,95","1"
"2026-04-06T02:44:05","pwsh","0","30,14","1"
"2026-04-06T02:44:05","csrss","0","3,88","2"
"2026-04-06T02:44:05","wudfhost","0","1,96","1"
"2026-04-06T02:44:05","searchindexer","0","32","1"
"2026-04-06T02:44:05","useroobebroker","0","2,04","1"
"2026-04-06T02:44:05","dwm","0","109,12","1"
"2026-04-06T02:44:05","idle","0","0,06","1"
"2026-04-06T02:44:05","msmpeng","0","322,46","1"
"2026-04-06T02:44:08","powershell","11,02","123,5","1"
"2026-04-06T02:44:08","node","3,39","194,93","1"
"2026-04-06T02:44:08","windowsterminal","2,26","31,93","1"
"2026-04-06T02:44:08","wininit","0","1,33","1"
"2026-04-06T02:44:08","explorer","0","187,66","1"
"2026-04-06T02:44:08","winlogon","0","3,75","1"
"2026-04-06T02:44:08","pwsh","0","30,09","1"
"2026-04-06T02:44:08","uihost","0","11,08","1"
"2026-04-06T02:44:08","csrss","0","3,88","2"
"2026-04-06T02:44:08","servicehost","0","21,95","1"
"2026-04-06T02:44:08","wudfhost","0","1,96","1"
"2026-04-06T02:44:08","bravecrashhandler64","0","1,59","1"
"2026-04-06T02:44:08","audiodg","0","6,17","1"
"2026-04-06T02:44:08","dllhost","0","11,86","3"
"2026-04-06T02:44:08","onedrive.sync.service","0","75,48","1"
"2026-04-06T02:44:08","searchindexer","0","32","1"
"2026-04-06T02:44:08","useroobebroker","0","2,04","1"
"2026-04-06T02:44:08","dwm","0","109,12","1"
"2026-04-06T02:44:08","idle","0","0,06","1"
"2026-04-06T02:44:08","msmpeng","0","322,46","1"
"2026-04-06T02:44:11","powershell","10,57","114,18","1"
"2026-04-06T02:44:11","node","7,43","198,83","1"
"2026-04-06T02:44:11","windowsterminal","6,57","31,93","1"
"2026-04-06T02:44:11","pwsh","0,57","30,52","1"
"2026-04-06T02:44:11","openconsole","0,29","4,01","2"
"2026-04-06T02:44:11","audiodg","0","6,17","1"
"2026-04-06T02:44:11","idle","0","0,06","1"
"2026-04-06T02:44:11","csrss","0","3,88","2"
"2026-04-06T02:44:11","wininit","0","1,33","1"
"2026-04-06T02:44:11","explorer","0","187,64","1"
"2026-04-06T02:44:11","bravecrashhandler64","0","1,59","1"
"2026-04-06T02:44:11","winlogon","0","3,75","1"
"2026-04-06T02:44:11","registry","0","6,56","1"
"2026-04-06T02:44:11","dllhost","0","11,86","3"
"2026-04-06T02:44:11","servicehost","0","21,95","1"
"2026-04-06T02:44:11","wudfhost","0","1,96","1"
"2026-04-06T02:44:11","uihost","0","11,08","1"
"2026-04-06T02:44:11","startmenuexperiencehost","0","24,66","1"
"2026-04-06T02:44:11","nissrv","0","4,53","1"
"2026-04-06T02:44:11","notepad","0","2,85","1"
"2026-04-06T02:44:13","powershell","11,6","115,43","1"
"2026-04-06T02:44:13","node","8,84","202,05","1"
"2026-04-06T02:44:13","windowsterminal","5,8","31,94","1"
"2026-04-06T02:44:13","wininit","0","1,33","1"
"2026-04-06T02:44:13","explorer","0","187,64","1"
"2026-04-06T02:44:13","winlogon","0","3,75","1"
"2026-04-06T02:44:13","pwsh","0","30,52","1"
"2026-04-06T02:44:13","uihost","0","11,08","1"
"2026-04-06T02:44:13","csrss","0","3,88","2"
"2026-04-06T02:44:13","servicehost","0","21,95","1"
"2026-04-06T02:44:13","wudfhost","0","1,96","1"
"2026-04-06T02:44:13","bravecrashhandler64","0","1,59","1"
"2026-04-06T02:44:13","audiodg","0","6,17","1"
"2026-04-06T02:44:13","dllhost","0","11,86","3"
"2026-04-06T02:44:13","onedrive.sync.service","0","75,48","1"
"2026-04-06T02:44:13","searchindexer","0","32","1"
"2026-04-06T02:44:13","useroobebroker","0","2,04","1"
"2026-04-06T02:44:13","dwm","0","109","1"
"2026-04-06T02:44:13","idle","0","0,06","1"
"2026-04-06T02:44:13","msmpeng","0","322,46","1"
"2026-04-06T02:44:16","powershell","10,34","115,75","1"
"2026-04-06T02:44:16","node","2,79","202,15","1"
"2026-04-06T02:44:16","windowsterminal","1,12","31,94","1"
"2026-04-06T02:44:16","wininit","0","1,33","1"
"2026-04-06T02:44:16","explorer","0","187,64","1"
"2026-04-06T02:44:16","winlogon","0","3,75","1"
"2026-04-06T02:44:16","pwsh","0","30,46","1"
"2026-04-06T02:44:16","uihost","0","11,08","1"
"2026-04-06T02:44:16","csrss","0","3,88","2"
"2026-04-06T02:44:16","servicehost","0","21,95","1"
"2026-04-06T02:44:16","wudfhost","0","1,96","1"
"2026-04-06T02:44:16","bravecrashhandler64","0","1,59","1"
"2026-04-06T02:44:16","audiodg","0","6,17","1"
"2026-04-06T02:44:16","dllhost","0","11,86","3"
"2026-04-06T02:44:16","onedrive.sync.service","0","75,64","1"
"2026-04-06T02:44:16","searchindexer","0","32","1"
"2026-04-06T02:44:16","useroobebroker","0","2,04","1"
"2026-04-06T02:44:16","dwm","0","109","1"
"2026-04-06T02:44:16","idle","0","0,06","1"
"2026-04-06T02:44:16","msmpeng","0","322,46","1"
"2026-04-06T02:44:19","powershell","9,71","117,13","1"
"2026-04-06T02:44:19","node","7,14","234,26","1"
"2026-04-06T02:44:19","windowsterminal","5,14","31,95","1"
"2026-04-06T02:44:19","openconsole","0,29","4,01","2"
"2026-04-06T02:44:19","csrss","0","3,88","2"
"2026-04-06T02:44:19","audiodg","0","6,17","1"
"2026-04-06T02:44:19","pwsh","0","30,5","1"
"2026-04-06T02:44:19","uihost","0","11,08","1"
"2026-04-06T02:44:19","wininit","0","1,33","1"
"2026-04-06T02:44:19","explorer","0","187,64","1"
"2026-04-06T02:44:19","dllhost","0","11,86","3"
"2026-04-06T02:44:19","winlogon","0","3,75","1"
"2026-04-06T02:44:19","registry","0","6,56","1"
"2026-04-06T02:44:19","bravecrashhandler64","0","1,59","1"
"2026-04-06T02:44:19","servicehost","0","21,95","1"
"2026-04-06T02:44:19","wudfhost","0","1,96","1"
"2026-04-06T02:44:19","notepad","0","2,85","1"
"2026-04-06T02:44:19","startmenuexperiencehost","0","24,66","1"
"2026-04-06T02:44:19","nissrv","0","4,53","1"
"2026-04-06T02:44:19","searchindexer","0","32","1"
"2026-04-06T02:44:22","ollama","26,71","232,11","1"
"2026-04-06T02:44:22","powershell","10,95","119,46","1"
"2026-04-06T02:44:22","node","5,34","236,17","1"
"2026-04-06T02:44:22","windowsterminal","2,4","31,99","1"
"2026-04-06T02:44:22","onedrive.sync.service","0,27","75,67","1"
"2026-04-06T02:44:22","svchost","0,27","391,85","78"
"2026-04-06T02:44:22","wininit","0","1,33","1"
"2026-04-06T02:44:22","explorer","0","187,77","1"
"2026-04-06T02:44:22","uihost","0","11,08","1"
"2026-04-06T02:44:22","registry","0","6,56","1"
"2026-04-06T02:44:22","runtimebroker","0","27,67","4"
"2026-04-06T02:44:22","csrss","0","3,88","2"
"2026-04-06T02:44:22","servicehost","0","21,95","1"
"2026-04-06T02:44:22","wudfhost","0","1,96","1"
"2026-04-06T02:44:22","bravecrashhandler64","0","1,59","1"
"2026-04-06T02:44:22","audiodg","0","6,17","1"
"2026-04-06T02:44:22","pwsh","0","30,32","1"
"2026-04-06T02:44:22","wslservice","0","5,28","1"
"2026-04-06T02:44:22","searchindexer","0","32","1"
"2026-04-06T02:44:22","useroobebroker","0","2,04","1"
"2026-04-06T02:44:25","ollama","16,63","1368,15","2"
"2026-04-06T02:44:25","powershell","10,73","120,84","1"
"2026-04-06T02:44:25","windowsterminal","3,49","31,99","1"
"2026-04-06T02:44:25","node","2,41","235,91","1"
"2026-04-06T02:44:25","explorer","0,27","187,77","1"
"2026-04-06T02:44:25","winlogon","0","3,75","1"
"2026-04-06T02:44:25","dllhost","0","11,86","3"
"2026-04-06T02:44:25","wininit","0","1,33","1"
"2026-04-06T02:44:25","audiodg","0","6,17","1"
"2026-04-06T02:44:25","uihost","0","11,08","1"
"2026-04-06T02:44:25","pwsh","0","30,31","1"
"2026-04-06T02:44:25","bravecrashhandler64","0","1,59","1"
"2026-04-06T02:44:25","wudfhost","0","1,96","1"
"2026-04-06T02:44:25","servicehost","0","21,95","1"
"2026-04-06T02:44:25","csrss","0","3,88","2"
"2026-04-06T02:44:25","searchindexer","0","32","1"
"2026-04-06T02:44:25","useroobebroker","0","2,04","1"
"2026-04-06T02:44:25","dwm","0","109","1"
"2026-04-06T02:44:25","idle","0","0,06","1"
"2026-04-06T02:44:25","msmpeng","0","322,51","1"
"2026-04-06T02:44:28","ollama","26,41","1368,16","2"
"2026-04-06T02:44:28","powershell","9,26","120,84","1"
"2026-04-06T02:44:28","windowsterminal","4,08","31,99","1"
"2026-04-06T02:44:28","node","0,82","236,03","1"
